GEOID,B15002e3-y,B15002e4-y,B15002e5-y,B15002e6-y,B15002e7-y,B15002e8-y,B15002e9-y,B15002e10-y,B15002e11-y,B15002e12-y,B15002e13-y,B15002e14-y,B15002e15-y,B15002e16-y,B15002e17-y,B15002e18-y,B15002e20-y,B15002e21-y,B15002e22-y,B15002e23-y,B15002e24-y,B15002e25-y,B15002e26-y,B15002e27-y,B15002e28-y,B15002e29-y,B15002e30-y,B15002e31-y,B15002e32-y,B15002e33-y,B15002e34-y,B15002e35-y
15000US060014416011,0,0,0,0,10,0,0,0,18,8,17,36,98,61,0,18,8,14,0,0,0,0,0,0,74,0,61,20,36,47,8,11
15000US060014416012,47,0,0,8,11,12,14,17,241,58,50,56,235,97,0,40,25,12,18,0,0,12,1,13,304,41,131,38,293,87,9,9
15000US060014416013,0,0,0,0,12,18,0,6,131,27,142,18,73,64,0,18,0,0,0,0,0,17,34,10,174,44,79,39,77,63,11,21
15000US060014416021,4,47,47,0,55,0,0,0,68,15,184,0,239,125,0,50,28,12,0,0,61,0,0,48,72,0,129,74,156,193,0,26
15000US060014416022,26,0,0,0,0,0,15,16,78,11,32,47,38,38,11,10,20,0,0,36,0,15,0,0,21,8,53,106,88,55,0,0
15000US060014416023,26,0,24,16,0,44,32,24,351,46,187,12,97,69,12,14,0,22,24,142,0,0,0,0,364,66,116,109,182,95,0,0
15000US060014416024,16,0,0,0,30,0,22,11,115,0,26,41,82,76,0,0,14,0,0,0,0,0,0,0,142,32,26,12,102,51,0,0
15000US060014417001,33,0,0,0,0,0,0,11,65,42,161,12,267,85,0,35,31,14,13,0,11,0,0,35,115,13,174,34,187,153,0,0
15000US060014417002,3,0,0,5,0,0,46,0,127,26,33,131,108,257,16,13,35,0,5,0,0,0,11,0,73,18,92,101,171,249,0,0
15000US060014417003,16,0,70,0,0,7,57,0,128,12,0,4,61,3,0,0,16,0,17,0,49,0,20,0,27,13,24,0,66,8,0,11
15000US060014417004,10,0,13,0,0,0,0,0,105,31,154,43,89,93,26,11,31,0,0,0,0,0,0,13,124,27,59,93,170,56,12,0
15000US060014418001,0,0,47,0,6,26,2,0,310,13,36,14,196,230,0,71,0,0,44,0,0,15,0,47,217,57,80,74,176,136,0,17
15000US060014418002,0,0,0,0,0,0,0,0,121,13,116,0,197,48,0,13,0,0,15,0,0,0,0,0,133,20,108,0,138,30,13,0
15000US060014418003,12,17,0,0,0,0,7,16,0,16,106,27,161,112,54,76,0,0,11,0,0,0,0,13,246,59,123,72,144,170,17,72
15000US060014418004,0,0,0,0,0,0,0,0,107,0,14,64,74,32,0,83,0,0,0,0,0,0,0,0,130,28,0,45,119,61,0,0
15000US060014419211,11,0,0,0,29,0,0,0,176,9,59,45,64,50,0,0,7,0,0,0,27,0,0,5,181,18,76,8,128,95,10,11
15000US060014419212,8,24,24,20,0,5,18,0,185,24,106,21,286,191,8,33,0,16,17,38,23,0,27,10,98,24,195,40,218,192,16,7
15000US060014419231,34,16,0,0,5,18,0,0,155,0,34,34,137,75,0,34,14,3,15,20,9,17,13,0,232,16,96,71,146,73,0,50
15000US060014419232,0,0,0,0,0,0,0,72,82,0,72,25,183,156,0,40,0,0,0,0,0,55,0,0,0,0,44,16,276,178,13,0
15000US060014419233,0,0,0,0,0,0,0,0,105,32,64,14,481,225,54,15,26,0,0,0,0,18,0,22,261,9,112,0,470,276,0,38
15000US060014419241,0,0,0,0,42,0,0,15,15,8,44,14,464,250,16,20,0,66,0,0,38,0,0,0,96,0,47,27,361,291,29,11
15000US060014419242,0,0,0,0,0,0,0,0,68,44,88,24,178,96,0,0,0,0,0,0,0,13,0,31,12,66,27,25,243,70,45,12
15000US060014419243,13,0,0,0,0,0,0,0,297,75,49,70,259,143,0,0,0,0,0,0,0,0,0,0,91,23,137,75,422,134,19,11
15000US060014419244,0,0,0,0,0,0,15,0,83,0,36,9,114,121,0,25,0,0,0,0,0,0,0,0,83,15,10,0,236,87,0,9
15000US060014419251,0,0,0,0,0,45,0,12,60,5,188,108,413,705,15,90,0,0,0,0,0,0,0,15,57,39,171,36,660,420,50,60
15000US060014419252,0,0,0,0,0,0,0,10,42,0,84,76,536,356,12,31,0,0,0,0,0,0,0,56,173,9,32,35,394,247,0,46
15000US060014419261,15,0,0,9,48,0,26,5,218,0,88,51,97,151,9,7,30,9,20,0,27,23,11,58,210,40,103,26,204,99,0,0
15000US060014419262,22,0,0,0,5,0,0,31,222,30,86,33,206,122,24,0,0,0,0,24,5,0,0,23,178,8,66,84,112,102,15,0
15000US060014419271,0,0,0,0,30,0,0,17,49,0,129,18,308,278,27,12,0,0,0,0,0,33,10,0,134,32,81,35,359,221,13,7
15000US060014419272,0,0,0,16,0,0,0,0,79,15,87,54,245,179,19,53,0,19,0,0,17,0,0,0,85,14,22,40,369,195,16,25
15000US060014420001,0,0,0,0,0,36,0,9,53,13,22,23,113,275,47,53,15,0,17,0,0,0,17,24,91,46,59,25,336,135,37,18
15000US060014420002,0,0,0,0,0,0,0,9,7,15,18,0,63,278,23,40,12,0,13,0,0,0,0,0,59,12,12,0,95,169,38,24
15000US060014421001,10,0,0,0,0,0,7,0,29,7,53,34,171,329,0,79,11,0,0,0,0,12,0,15,79,37,64,103,272,186,23,7
15000US060014421002,0,0,0,0,0,5,7,26,49,10,60,42,389,297,40,53,29,4,0,8,5,6,6,14,113,20,56,29,491,241,9,14
15000US060014422001,0,0,0,21,0,0,0,26,106,7,11,0,128,167,18,80,11,20,0,0,0,16,0,0,53,46,108,28,250,182,9,0
15000US060014422002,0,0,0,0,0,0,0,0,74,0,121,21,162,291,12,84,0,0,0,0,0,0,0,0,130,54,45,18,242,252,62,20
15000US060014422003,0,0,0,0,0,0,0,0,33,0,40,21,139,149,11,15,0,0,0,0,0,21,49,0,76,52,39,26,152,81,0,70
15000US060014422004,0,0,0,0,0,16,0,16,168,16,70,15,92,125,0,17,10,0,0,0,0,0,0,0,109,0,14,32,95,162,44,0
15000US060014423011,0,0,0,0,0,14,0,20,83,33,50,42,138,91,41,0,0,16,29,0,0,0,23,0,199,28,82,34,111,73,0,9
15000US060014423012,0,0,6,0,0,0,0,7,146,8,15,27,80,44,0,0,0,0,6,0,0,23,0,11,95,23,15,7,53,35,0,0
15000US060014423013,0,0,18,0,0,0,0,4,222,25,99,43,187,86,9,70,0,0,0,0,0,0,0,13,227,73,160,47,177,61,14,5
15000US060014423021,12,0,0,0,0,0,0,0,50,32,105,27,189,148,0,24,3,0,9,22,0,0,11,1,156,33,82,75,257,99,16,11
15000US060014423022,0,0,10,7,0,0,0,21,118,35,35,42,150,162,7,18,25,0,14,0,7,26,10,37,189,42,87,20,146,131,0,22
15000US060014423023,0,0,0,0,49,0,16,0,202,32,90,0,163,92,0,13,0,0,0,8,0,0,0,0,166,0,216,14,114,161,0,0
15000US060014424001,0,0,0,0,14,0,0,10,179,46,52,14,63,42,8,16,0,13,18,0,0,7,8,0,146,38,43,23,112,17,8,16
15000US060014424002,27,0,0,0,0,26,0,36,168,20,91,5,147,153,0,23,25,13,0,0,0,35,8,47,90,33,206,34,79,177,0,0
15000US060014424003,15,0,22,9,0,0,0,0,74,30,65,84,92,82,22,26,24,0,12,0,0,10,0,0,133,24,102,58,115,39,0,0
15000US060014424004,0,0,0,0,10,0,13,0,237,20,131,60,83,105,0,0,19,9,0,0,0,25,0,10,183,84,93,4,119,70,0,0
15000US060014425001,31,9,0,0,0,0,27,0,229,38,50,15,158,128,0,0,42,0,27,0,21,9,0,21,275,9,69,44,203,61,0,0
15000US060014425002,0,0,0,14,0,0,0,18,95,19,183,0,40,95,0,0,44,0,18,29,0,0,0,8,105,44,125,68,135,55,16,0
15000US060014425003,6,0,0,15,0,6,0,0,220,34,253,104,209,83,0,0,51,0,6,21,6,6,0,0,332,0,68,108,279,42,16,0
15000US060014425004,28,0,0,17,0,0,0,36,144,21,89,22,166,52,10,0,50,0,0,0,16,0,13,38,261,12,62,76,100,30,11,0
15000US060014426011,0,0,23,0,0,0,0,0,175,9,78,40,124,50,6,51,34,0,0,0,0,0,0,0,118,51,57,61,80,154,12,6
15000US060014426012,17,11,0,24,0,0,14,14,138,21,173,38,342,41,32,8,0,0,0,1,0,0,0,0,183,116,128,32,319,50,33,20
15000US060014426021,27,0,0,0,8,14,57,10,274,19,82,35,131,61,6,41,7,0,8,29,0,18,0,0,355,18,153,0,183,88,8,0
15000US060014426022,13,0,9,0,0,8,0,7,225,40,82,63,220,96,31,90,0,0,11,44,44,10,0,0,198,61,79,27,231,124,16,48
15000US060014427001,2,0,0,0,0,0,0,0,77,41,42,76,143,32,12,8,2,0,0,0,0,0,9,16,117,23,48,63,121,55,9,3
15000US060014427002,0,0,0,0,13,0,0,0,59,9,16,0,120,130,0,0,0,0,7,0,0,0,0,12,35,20,78,31,181,72,6,10
15000US060014427003,0,21,0,0,0,0,0,0,57,21,48,39,26,19,25,17,0,0,0,0,0,0,0,0,55,43,27,33,56,32,0,0
15000US060014428001,10,0,0,0,12,4,27,22,299,44,224,57,213,113,8,33,18,0,21,0,10,7,0,39,325,56,187,74,240,121,14,12
15000US060014429001,1,0,0,0,14,0,0,18,248,47,83,0,125,169,0,0,61,0,34,0,0,0,0,0,194,12,113,0,281,40,32,14
15000US060014429002,17,0,0,0,0,16,0,37,131,81,44,44,83,66,17,13,69,0,0,0,0,0,0,13,127,25,99,63,177,14,10,0
15000US060014429003,0,0,18,16,0,0,0,14,389,56,135,73,199,183,17,32,0,0,0,12,0,0,1,33,468,18,143,92,178,109,43,14
15000US060014429004,19,0,0,0,0,0,0,0,49,0,14,15,238,37,0,16,18,0,23,0,0,0,0,0,0,0,34,0,282,77,14,0
15000US060014430011,7,1,7,17,4,21,0,34,338,47,189,81,217,100,2,19,32,5,7,0,0,17,10,5,296,81,104,118,224,94,0,0
15000US060014430021,14,0,10,34,32,8,9,9,145,14,14,35,38,43,0,0,13,0,9,61,8,0,0,9,151,0,88,35,35,37,0,0
15000US060014430022,0,0,0,0,0,0,0,27,259,8,238,58,135,117,44,15,24,0,0,11,0,0,0,10,302,53,167,37,205,29,16,0
15000US060014430023,18,0,0,44,0,0,0,9,225,35,95,65,177,114,13,41,10,0,28,39,35,0,19,0,230,37,144,99,182,94,4,27
15000US060014431021,3,0,0,0,0,0,0,2,11,6,46,0,90,187,25,64,0,0,0,15,0,0,0,0,3,0,31,22,221,107,65,11
15000US060014431022,5,0,0,0,0,0,0,0,14,0,50,7,97,99,12,22,0,0,0,0,0,0,8,7,18,4,0,0,158,45,11,4
15000US060014431023,0,0,0,0,0,0,0,0,27,0,60,53,132,165,23,18,17,0,10,0,0,22,0,17,43,6,45,10,196,74,33,14
15000US060014431024,0,0,0,0,0,0,0,15,53,0,42,0,201,134,16,0,0,0,0,0,0,0,0,0,19,21,68,12,166,78,7,0
15000US060014431031,0,0,0,0,0,0,14,0,26,0,20,32,69,107,13,24,10,0,0,16,0,6,0,26,24,6,35,12,163,174,34,13
15000US060014431032,0,0,0,47,0,0,0,0,0,12,64,19,207,634,51,81,34,0,0,0,0,10,0,14,22,8,65,49,340,326,72,56
15000US060014431041,0,0,0,0,0,0,0,32,33,16,38,28,178,234,20,34,0,0,0,0,13,0,0,0,92,11,44,26,238,82,14,7
15000US060014431042,15,0,0,0,0,0,0,0,69,0,52,8,139,127,7,29,14,0,0,0,0,0,0,0,113,12,5,59,101,78,0,10
15000US060014431043,0,0,0,0,14,0,15,7,45,15,44,19,166,279,26,68,0,0,14,18,0,11,0,26,41,20,135,97,279,240,34,32
15000US060014431051,0,0,0,0,0,0,0,0,24,0,62,15,222,249,23,33,0,0,0,0,28,6,0,18,65,16,94,63,357,99,12,9
15000US060014431052,8,0,0,0,9,0,0,0,25,39,62,33,303,302,65,41,0,0,0,0,10,0,0,0,31,19,91,79,323,239,19,21
15000US060014432001,0,0,0,0,0,14,10,0,99,19,44,15,357,352,26,51,0,0,38,14,0,0,0,0,91,26,88,33,443,212,57,25
15000US060014432002,16,0,0,0,0,0,0,0,0,10,7,10,148,173,44,5,26,0,0,0,0,0,0,0,27,5,31,7,179,80,22,6
15000US060014433011,0,0,0,0,0,6,0,0,39,25,25,0,117,78,8,7,0,0,0,7,0,0,0,31,69,8,42,32,144,89,0,8
15000US060014433012,0,0,0,0,0,27,0,13,116,51,77,60,258,306,8,55,6,10,0,0,0,0,0,10,107,28,127,146,359,182,19,12
15000US060014433211,6,0,0,0,0,0,0,0,6,0,11,40,66,79,22,7,13,0,0,0,0,0,0,0,56,0,23,30,91,110,0,0
15000US060014433212,0,0,0,0,14,0,0,46,116,7,54,18,189,243,12,83,8,11,0,0,29,0,0,32,69,10,156,52,322,197,0,38
15000US060014433221,5,0,0,0,0,0,0,0,69,9,42,49,165,119,14,63,0,8,0,9,5,9,0,18,66,20,54,47,174,179,3,35
15000US060014433222,4,0,0,0,4,0,0,4,74,15,60,51,151,94,0,40,18,0,12,0,5,0,0,15,64,7,85,62,184,76,9,9
15000US060014441001,9,0,0,0,16,0,13,0,368,36,410,53,246,86,16,17,0,0,0,0,26,0,13,65,316,90,203,52,283,199,0,0
15000US060014441002,0,0,0,1,0,0,0,14,60,22,93,46,173,18,19,15,0,0,0,0,0,0,18,0,73,17,118,33,146,38,0,0
15000US060014441003,0,0,18,0,0,63,18,0,255,61,108,38,45,14,0,16,0,25,37,18,0,0,0,20,242,13,31,13,177,15,0,0
15000US060014441004,0,0,15,0,0,16,0,0,116,17,35,93,89,61,0,13,0,0,28,0,0,31,0,17,136,59,35,45,151,13,0,0
15000US060014442001,0,0,0,0,33,30,0,7,117,27,79,53,82,39,0,0,22,34,0,0,0,0,11,13,150,40,103,59,78,0,13,0
15000US060014442002,9,0,0,6,0,25,9,19,247,37,215,60,229,40,8,9,39,0,21,21,0,20,0,20,199,56,144,155,116,45,0,0
15000US060014442003,12,21,0,14,0,10,0,24,280,6,224,72,127,24,21,0,63,10,11,9,3,10,19,11,330,13,190,69,168,40,0,15
15000US060014443011,14,0,0,5,0,26,10,9,189,33,147,25,84,62,8,34,14,0,16,5,0,47,0,7,188,61,108,29,89,61,21,7
15000US060014443012,5,0,0,0,0,0,12,0,180,33,156,26,235,70,47,16,17,0,10,8,22,11,0,18,168,20,173,31,106,64,11,11
15000US060014443021,10,0,40,20,30,0,32,32,325,15,35,37,67,17,20,0,26,0,27,0,0,0,14,0,310,7,81,7,43,9,0,10
15000US060014443022,0,0,0,8,12,7,0,10,333,35,125,22,178,26,6,33,9,0,7,8,10,16,6,7,324,69,153,104,161,28,15,8
15000US060014444001,0,0,0,16,0,51,13,28,148,42,50,23,124,11,0,0,20,81,0,14,25,7,9,0,134,15,159,59,84,20,0,0
15000US060014444002,33,10,29,0,8,11,0,11,271,17,131,51,140,72,19,12,58,0,41,0,0,0,17,10,209,54,123,39,213,30,0,0
15000US060014444003,10,0,5,29,40,0,27,36,371,37,51,7,9,23,0,7,15,0,13,0,39,5,0,6,198,8,67,30,77,10,0,8
15000US060014445001,16,0,0,0,0,0,0,8,144,12,110,9,9,8,0,12,0,8,0,8,0,0,0,15,92,0,142,24,16,10,0,5
15000US060014445002,11,14,0,0,0,25,9,15,102,28,125,16,361,33,0,6,9,26,56,0,0,31,11,14,83,24,61,59,215,34,0,13
15000US060014445003,20,0,9,0,0,30,0,18,168,21,63,46,63,16,13,0,36,0,0,7,0,20,26,4,187,21,57,30,59,37,0,0
15000US060014445004,0,0,25,0,0,3,0,21,224,8,153,133,138,91,10,26,0,8,22,5,3,21,3,27,215,34,86,46,185,61,0,0
15000US060014446011,27,0,15,0,5,16,62,15,390,54,193,37,156,111,11,0,24,0,0,9,0,6,43,32,286,79,211,33,190,57,24,9
15000US060014446012,30,12,6,0,7,13,2,9,384,46,179,39,105,55,0,0,44,20,12,0,14,0,7,0,178,24,188,115,229,65,19,0
15000US060014446021,0,0,0,10,0,22,0,20,160,64,127,14,385,122,34,17,52,0,0,0,12,22,8,0,158,66,52,96,432,213,21,25
15000US060014446022,45,0,0,0,6,0,0,12,139,23,46,26,171,58,58,7,15,0,0,0,0,0,0,0,93,36,85,54,90,49,0,26
15000US060014501011,0,0,0,0,0,0,0,23,101,26,60,113,591,471,75,33,22,0,16,0,0,26,11,13,197,103,138,118,753,296,88,25
15000US060014501021,0,0,0,0,0,0,0,9,66,0,19,21,74,8,10,0,28,18,14,47,34,23,33,51,441,138,166,23,66,13,0,4
15000US060014501022,22,14,29,128,34,67,230,101,312,83,167,44,15,9,0,0,14,0,0,23,0,0,28,0,29,14,7,7,0,0,0,0
15000US060014501023,15,0,0,0,0,0,0,0,56,16,97,89,580,284,28,33,0,0,0,13,23,0,0,14,99,19,90,83,635,215,49,13
15000US060014502001,0,0,0,0,0,0,0,0,51,9,132,15,199,127,12,42,0,0,0,0,0,0,0,0,108,5,65,14,278,125,16,0
15000US060014502002,25,0,0,0,11,0,0,0,37,88,101,53,301,150,0,9,0,0,0,0,0,36,11,18,103,58,134,75,305,141,9,38
15000US060014502003,0,0,0,0,0,0,0,39,156,30,28,14,319,61,0,6,26,0,0,28,25,0,29,15,76,9,96,39,234,143,10,20
15000US060014503001,39,0,0,0,0,0,0,0,83,22,194,92,271,46,0,36,50,0,0,0,0,8,0,0,184,25,90,125,257,108,0,5
15000US060014503002,0,0,0,16,11,0,24,0,95,24,184,77,325,118,46,10,0,0,0,0,0,0,10,0,101,51,138,76,368,113,31,10
15000US060014504001,0,0,7,0,0,58,0,0,29,16,204,45,257,62,65,0,0,0,0,0,0,0,40,0,45,62,220,60,124,93,0,17
15000US060014504002,19,0,0,18,0,0,0,18,118,33,81,88,87,0,0,0,18,0,0,19,0,0,0,18,92,29,27,20,167,15,16,0
15000US060014504003,42,0,43,5,0,0,20,0,171,57,137,73,262,82,88,0,19,0,14,8,0,0,0,16,171,60,94,105,377,96,16,0
15000US060014505011,0,0,0,0,0,0,0,0,36,10,0,15,132,20,17,10,0,0,0,15,0,0,0,24,28,36,21,56,93,0,8,0
15000US060014505012,43,32,28,0,0,0,0,26,150,29,121,45,354,75,48,34,8,22,30,0,0,0,0,0,176,70,56,77,334,257,9,4
15000US060014505021,0,0,0,0,9,0,11,10,69,81,72,62,390,58,11,9,0,0,0,0,0,0,0,0,131,35,97,62,321,139,12,18
15000US060014505022,0,0,0,0,0,0,2,0,37,45,57,72,380,330,40,26,0,0,0,8,0,0,0,31,56,42,95,70,522,169,22,21
15000US060014506011,0,0,0,0,0,0,0,7,44,13,54,18,77,28,8,12,5,0,0,0,0,5,0,4,24,4,64,18,49,28,14,7
15000US060014506012,0,0,0,7,0,0,0,0,79,79,85,9,383,233,110,72,0,6,18,0,0,0,0,0,124,35,158,77,445,245,61,35
15000US060014506021,12,0,0,0,0,0,0,18,59,0,22,0,166,61,0,0,0,0,0,0,0,0,0,0,51,72,37,55,130,49,0,0
15000US060014506022,0,0,0,0,0,13,0,29,48,36,36,12,156,180,14,50,0,0,0,0,0,0,0,0,53,80,40,40,353,49,15,50
15000US060014506023,0,0,0,0,0,0,0,18,92,102,99,26,256,188,0,0,22,0,0,0,0,0,43,0,91,33,125,89,374,111,43,0
15000US060014506024,0,0,0,0,0,0,0,1,28,35,1,1,105,56,16,0,0,0,0,0,0,0,0,1,17,13,33,55,116,91,0,0
15000US060014506025,0,0,0,0,0,0,0,0,29,0,67,79,466,184,99,13,35,0,0,0,0,0,0,58,175,47,91,27,620,148,14,0
15000US060014506031,0,0,0,0,0,0,24,0,25,38,54,72,72,77,0,0,0,0,0,0,0,8,0,9,112,9,76,56,54,96,10,0
15000US060014506032,0,0,0,0,0,0,35,0,9,32,38,15,89,60,0,11,0,10,0,0,0,0,0,8,27,0,63,6,87,15,9,0
15000US060014506033,0,1,0,0,0,0,3,6,52,36,67,41,68,57,31,52,9,0,0,0,0,0,0,19,105,52,82,69,178,82,9,11
15000US060014506034,9,0,0,11,0,0,11,8,100,32,52,23,198,117,0,18,0,0,0,13,0,0,0,8,124,22,57,49,185,102,12,21
15000US060014506041,0,0,0,0,0,0,0,10,9,11,29,22,165,130,7,40,0,0,0,0,0,0,0,0,19,0,66,29,203,52,46,17
15000US060014506042,5,0,0,0,9,0,10,0,143,38,140,76,239,109,25,29,35,0,0,0,32,0,11,34,148,30,82,85,338,115,19,10
15000US060014506043,0,0,0,0,0,0,0,0,14,10,18,16,101,84,9,18,0,0,0,0,0,0,0,0,31,13,9,16,160,67,12,19
15000US060014506044,0,0,0,0,0,0,0,0,41,0,23,19,110,31,0,0,0,0,0,0,0,0,0,10,41,19,18,0,153,9,0,0
15000US060014506051,0,0,0,0,0,0,0,0,47,54,58,9,237,163,23,14,0,0,0,0,0,0,0,49,108,41,106,14,245,69,49,19
15000US060014506052,8,0,0,0,0,6,0,0,26,22,37,26,140,55,13,8,0,0,0,0,0,0,0,3,100,55,29,0,155,45,17,9
15000US060014506053,0,0,0,0,0,0,0,10,33,48,14,19,125,81,42,18,0,0,0,0,0,0,0,0,75,27,34,31,167,50,20,19
15000US060014506061,7,0,20,0,0,0,5,0,83,32,92,48,299,125,5,56,16,0,20,0,0,0,0,8,115,79,53,51,194,192,47,48
15000US060014506062,0,0,0,0,0,0,0,16,63,22,15,63,150,133,3,38,0,0,0,8,0,0,0,0,126,9,26,20,233,137,9,10
15000US060014506063,0,0,0,0,0,0,0,22,71,20,54,34,348,154,23,49,0,0,0,0,0,0,0,0,52,6,90,76,340,123,7,22
15000US060014506071,0,0,0,21,0,28,0,0,243,26,152,37,302,171,0,120,29,0,0,0,0,25,13,28,246,31,197,103,465,176,0,68
15000US060014506072,0,0,0,0,0,0,13,28,93,51,51,8,282,103,0,26,0,0,0,0,0,0,15,0,43,47,73,91,220,127,9,14
15000US060014507011,0,0,0,0,0,0,0,0,30,45,69,0,77,202,0,31,0,0,23,0,0,0,0,0,34,0,115,29,182,129,0,14
15000US060014507012,0,0,0,0,0,0,0,0,94,18,51,0,120,58,0,20,0,0,0,0,0,17,0,0,76,0,35,12,135,33,39,0
15000US060014507013,23,10,7,0,0,3,0,0,79,52,91,33,464,202,133,101,2,8,0,0,0,19,0,0,73,23,169,131,416,229,35,37
15000US060014507014,0,0,0,0,0,0,0,0,40,0,94,0,328,283,55,67,0,0,17,19,0,0,0,14,34,34,111,73,341,174,14,0
15000US060014507411,0,0,35,37,0,0,0,0,87,19,131,53,102,94,8,0,0,0,30,0,0,0,43,0,58,33,101,12,112,127,10,9
15000US060014507412,4,0,14,0,4,7,12,0,81,48,136,0,153,31,9,25,7,4,4,10,4,7,0,24,99,67,234,37,116,50,29,15
15000US060014507413,0,0,0,12,0,0,12,17,36,13,56,27,293,103,0,48,0,0,0,0,0,0,0,12,79,31,95,78,187,167,0,10
15000US060014507421,0,0,0,0,8,22,0,0,82,51,96,86,147,138,16,10,10,9,0,10,0,0,0,0,105,0,73,36,316,143,13,0
15000US060014507422,12,0,0,0,0,0,0,7,25,8,18,15,206,146,10,51,0,0,12,0,0,0,0,0,30,36,30,66,88,127,24,0
15000US060014507423,0,0,0,0,10,0,0,0,36,27,59,33,164,97,20,52,11,0,0,8,0,0,8,10,151,67,47,88,133,91,24,24
15000US060014507431,11,0,0,0,0,0,0,0,0,0,151,0,300,162,0,50,0,0,0,50,18,0,0,0,55,0,75,65,300,131,0,8
15000US060014507432,10,5,0,0,0,28,0,29,62,16,206,53,498,298,23,19,0,61,9,17,0,28,5,8,151,71,91,83,436,289,29,9
15000US060014507441,0,0,0,0,0,7,19,11,97,22,199,77,313,142,43,20,14,0,9,0,0,7,0,0,120,44,102,105,566,96,28,0
15000US060014507442,20,0,0,0,2,0,0,0,75,7,110,47,121,118,33,57,37,0,0,0,0,0,0,9,137,26,81,69,229,134,9,17
15000US060014507451,53,0,0,0,21,8,0,22,87,13,79,55,277,262,12,149,0,19,0,0,0,0,4,0,105,85,104,44,264,302,91,39
15000US060014507452,0,0,0,0,0,0,0,8,22,11,93,33,362,195,15,142,0,0,0,57,0,0,0,0,149,68,138,53,339,270,14,56
15000US060014507461,9,0,0,0,0,0,0,7,63,79,134,41,260,148,10,64,7,0,0,21,0,0,0,19,119,60,122,190,297,126,28,5
15000US060014507462,0,0,0,0,0,0,0,8,27,54,31,14,84,23,24,0,0,0,0,0,0,21,0,6,44,77,11,33,83,24,13,0
15000US060014507501,0,13,0,51,0,0,0,42,153,46,119,71,538,329,95,86,25,0,0,0,0,26,0,64,248,74,153,135,704,224,27,64
15000US060014507511,12,0,25,0,0,0,0,14,61,63,126,116,903,734,82,132,25,14,25,14,0,11,0,53,133,92,117,169,947,656,104,122
15000US060014507521,12,0,0,0,8,0,19,24,195,24,250,45,665,476,28,69,38,0,42,32,12,0,0,17,265,56,255,115,529,379,62,26
15000US060014511011,0,0,0,0,0,0,0,0,126,46,46,100,177,144,44,43,0,0,0,0,0,20,0,21,94,34,78,191,461,32,17,0
15000US060014511012,12,0,0,0,0,0,0,0,224,48,75,157,129,60,0,128,0,0,0,0,0,0,0,0,103,19,168,113,195,154,14,39
15000US060014511013,0,0,4,0,5,4,0,0,104,14,46,14,89,65,1,14,1,3,0,0,0,7,0,0,87,9,54,82,41,36,0,0
15000US060014511014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000US060014511015,5,0,4,4,0,0,38,0,134,0,78,39,172,77,0,46,39,0,0,0,0,0,0,37,122,0,107,52,202,63,18,0
15000US060014511021,19,0,0,2,0,0,2,8,31,30,38,102,107,65,0,42,0,0,0,0,0,0,0,18,62,9,37,59,140,79,7,17
15000US060014511022,43,0,0,0,0,0,0,0,35,4,144,56,380,216,33,76,73,0,0,0,0,0,8,20,69,11,164,84,399,167,8,22
15000US060014512011,0,5,0,0,0,13,0,0,129,45,190,46,218,141,0,28,15,12,0,0,0,0,11,0,225,148,284,92,204,149,39,0
15000US060014512012,0,0,0,0,0,0,23,13,222,43,263,84,182,41,9,23,0,0,0,0,0,14,0,48,89,52,202,115,182,90,22,0
15000US060014512013,17,0,0,0,0,0,0,17,0,47,110,78,165,14,0,16,5,11,0,0,0,0,0,16,121,16,193,48,123,38,0,0
15000US060014512021,12,0,0,0,0,0,12,8,136,37,138,94,216,111,29,29,13,0,0,0,0,0,0,13,157,74,156,104,281,101,9,9
15000US060014512022,0,0,0,0,0,19,0,19,66,41,52,54,62,12,0,10,0,0,0,0,0,0,16,0,54,21,81,52,131,11,0,11
15000US060014512023,0,0,0,0,18,0,40,11,98,19,147,31,70,0,4,0,4,0,12,0,11,0,26,4,91,29,28,10,66,17,0,0
15000US060014513001,14,0,0,0,0,57,0,30,143,53,216,103,230,85,37,6,18,0,0,0,18,0,0,0,399,75,268,140,204,12,49,0
15000US060014513002,0,0,0,19,23,0,18,16,48,87,190,27,63,27,14,0,0,0,0,15,22,0,0,34,96,32,117,48,115,98,41,0
15000US060014513003,16,0,0,0,0,0,0,0,151,48,44,43,283,32,0,38,0,0,0,0,0,97,20,0,155,0,140,70,202,77,11,0
15000US060014514011,27,0,0,0,22,0,0,0,115,96,36,0,103,94,11,23,0,0,47,11,9,20,0,8,158,32,32,50,137,39,10,16
15000US060014514012,0,0,0,0,0,0,16,0,51,76,127,121,240,239,67,63,0,0,0,0,0,0,0,0,148,97,190,73,314,29,66,78
15000US060014514013,6,0,0,19,0,0,0,0,150,102,190,23,150,54,0,0,0,0,0,44,17,3,20,0,135,76,17,65,149,33,0,0
15000US060014514031,8,0,4,17,0,0,1,19,132,27,49,24,53,1,7,0,0,0,14,15,21,0,5,6,79,25,59,32,94,3,4,0
15000US060014514032,0,9,2,14,12,23,5,10,81,39,67,35,149,27,0,0,5,0,0,16,0,3,0,5,93,47,69,38,157,13,12,0
